Unnamed: 0,Filename,Text,embeddings
610,ChinaTaiwanUpdate102723.txt," Lai a secessionist and the framing in the article is consistent with the PRC’s aim of undermining Lai’s campaign.
An October 23 Global Times article also highlighted Taiwanese speculation that the Foxconn probes were a “way for the mainland to prevent Gou from running.” It quoted an unnamed PRC expert who speculated Gou was running “most likely” because US or DPP authorities are coercing him to damage anti-DPP unity.[14]
Chinese Communist Party Regional Coercion
The PRC Coast Guard and maritime militia committed aggression against Filipino ships near the Second Thomas Shoal. The PRC Coast Guard and maritime militia rammed Filipino ships on a resupply mission","[ 0.0254267  -0.00288901 -0.03452501 ...  0.01707137 -0.00067075
  0.00015142]"
611,ChinaTaiwanUpdate102723.txt,"14]
Chinese Communist Party Regional Coercion
The PRC Coast Guard and maritime militia committed aggression against Filipino ships near the Second Thomas Shoal. The PRC Coast Guard and maritime militia rammed Filipino ships on a resupply mission to the Second Thomas Shoal on October 22.[15] The maritime militia is an assortment of professional vessels and fishing boats that operate under the CCP’s control but are not standard military ships.[16] The aggression aims to legitimize PRC territorial claims to the Second Thomas Shoal, which the Philippines has occupied since 1999.
The PRC’s naval aggression contradicts the Chinese Communist Party’s (CCP) claim to build a peaceful Asia. The Embassy","[ 0.02991645  0.0053512  -0.06952364 ...  0.00888595 -0.01879591
 -0.00074108]"
612,ChinaTaiwanUpdate102723.txt," PRC territorial claims to the Second Thomas Shoal, which the Philippines has occupied since 1999.
The PRC’s naval aggression contradicts the Chinese Communist Party’s (CCP) claim to build a peaceful Asia. The Embassy of the PRC in the Republic of the Philippines urged the Filipino government on October 23 to “stop causing trouble” and remove the grounded ship near the shoal.[17] The maritime aggression and PRC rhetoric demonstrate the CCP is not interested in long-term friendship with neighboring countries such as the Philippines. It also contradicts the PRC's claim to “adhere to the concept of peaceful coexistence” and “maintain long-term friendships with neighboring countries”","[ 0.01895357 -0.01141769 -0.06381617 ... -0.0015693  -0.00963366
 -0.02200158]"
613,ChinaTaiwanUpdate102723.txt," interested in long-term friendship with neighboring countries such as the Philippines. It also contradicts the PRC's claim to “adhere to the concept of peaceful coexistence” and “maintain long-term friendships with neighboring countries” in an October 24 foreign policy white paper.[18]
Chinese Communist Party and People’s Liberation Army Decision Making
The National People’s Congress officially removed Defense Minister Li Shangfu from his post on October 24, a month after the CCP purged him following investigations into corrupt military equipment procurement.[19] Li oversaw the Central Military Commission Equipment Development Department, the organization that oversees military procurement. The Central Military Commission Equipment Development Department announced investigations into corrupt procurement practices in July 2023","[ 0.02856796  0.00726779 -0.05040928 ... -0.0082921  -0.00425633
 -0.01208393]"
614,ChinaTaiwanUpdate102723.txt," CCP purged him following investigations into corrupt military equipment procurement.[19] Li oversaw the Central Military Commission Equipment Development Department, the organization that oversees military procurement. The Central Military Commission Equipment Development Department announced investigations into corrupt procurement practices in July 2023.
The National People’s Congress also officially removed former Minister of Foreign Affairs Qin Gang from his official role as State Councilor on October 24.[21] The State Council is an executive organ within the PRC. Wang Yi re-assumed the role of Minister of Foreign Affairs on July 25.[22] Wang is a veteran diplomat who served as foreign minister from 2013 to 2022, and as Central Foreign Affairs Commission Director since the start","[ 0.03485565 -0.00779711 -0.03167333 ... -0.01789306 -0.00718699
  0.01623709]"
615,ChinaTaiwanUpdate102723.txt,"C. Wang Yi re-assumed the role of Minister of Foreign Affairs on July 25.[22] Wang is a veteran diplomat who served as foreign minister from 2013 to 2022, and as Central Foreign Affairs Commission Director since the start of 2023.
The dismissals are the latest in a trend of purges of high-ranking PLA officers. The CCP purged PLA Rocket Force commander Li Yuchao and two of his deputies in July 2023 following corruption investigations.[23] They were replaced later that month by Wang Houbin and Xu Xisheng, two commanders with no prior experience serving in the Rocket Force. The purges indicate Xi’s perspective that the PLA is not sufficiently loyal to the party","[ 0.01312436  0.00038996 -0.03720524 ... -0.00869527 -0.01146279
  0.02197783]"
616,ChinaTaiwanUpdate102723.txt,"] They were replaced later that month by Wang Houbin and Xu Xisheng, two commanders with no prior experience serving in the Rocket Force. The purges indicate Xi’s perspective that the PLA is not sufficiently loyal to the party and his willingness to risk projecting instability within the CCP to establish loyalty within the party.[24]
Israel-Hamas War
Media outlets with CCP oversight hypocritically and falsely accused the Republic of China (Taiwan) of not assisting overseas Taiwanese to evacuate Israel. The Taiwanese media outlet China Times spread rumors during the week of October 9 that the Republic of China (Taiwan) Ministry of Foreign Affairs told an ROC national stranded in Israel to “book his own flight�","[ 0.01735193 -0.00104169 -0.03557472 ... -0.00297907 -0.01498096
  0.02472696]"
617,ChinaTaiwanUpdate102723.txt," to evacuate Israel. The Taiwanese media outlet China Times spread rumors during the week of October 9 that the Republic of China (Taiwan) Ministry of Foreign Affairs told an ROC national stranded in Israel to “book his own flight” home.[25] The China Times is a media outlet that receives editorial oversight from the People’s Republic of China’s Taiwan Affairs Office on sensitive articles pertaining to cross-strait relations, according to a 2019 Financial Times report.[26] The CCP-controlled Huanqiu repeated the narrative on October 12 that the China Times spread earlier in the week.[27] The ROC proved Huaniqu’","[ 0.03546027  0.01080619 -0.05668192 ... -0.004958   -0.01348965
  0.0274435 ]"
618,ChinaTaiwanUpdate102723.txt,"Financial Times report.[26] The CCP-controlled Huanqiu repeated the narrative on October 12 that the China Times spread earlier in the week.[27] The ROC proved Huaniqu’s narrative false by evacuating nine ROC nationals, four Guatemalans, and one Paraguayan from Israel to Rome on a chartered plane on October 20.[28] The false narrative also conflicts with the PRC’s assertion that it would assist PRC nationals in leaving the region. The PRC’s Ministry of Foreign Affairs instead told PRC citizens on October 16 to buy commercial flights back to the PRC.[29]
This false reporting is consistent","[ 0.02813914 -0.00018531 -0.06986229 ...  0.01188056 -0.00909455
  0.03376761]"
619,ChinaTaiwanUpdate102723.txt,"s assertion that it would assist PRC nationals in leaving the region. The PRC’s Ministry of Foreign Affairs instead told PRC citizens on October 16 to buy commercial flights back to the PRC.[29]
This false reporting is consistent with the CCP's propagated narrative that the ROC government is capable neither of governing effectively nor of protecting its citizenry.[30] The CCP spreads this false narrative to undermine the confidence of the ROC populace in its government. This supports the main effort of the CCP coercion campaign, which is to unify with Taiwan through means other than invasion, by degrading the confidence of the ROC populace that its government can effectively govern.
The CCP is using the Israel-Hamas War to message","[ 0.0164951   0.01959625 -0.05323674 ...  0.00345821 -0.0149442
 -0.01667328]"
620,ChinaTaiwanUpdate102723.txt," main effort of the CCP coercion campaign, which is to unify with Taiwan through means other than invasion, by degrading the confidence of the ROC populace that its government can effectively govern.
The CCP is using the Israel-Hamas War to message its status as leader of the Global South and convey that the United States is not a responsible actor in the Middle East. The PRC Ministry of Foreign Affairs (MFA) condemned violence between Palestine and Israel since October 7 but did not condemn Hamas.[31] CCP English-language propaganda outlets accused the United States and European countries of hindering the creation of a Palestinian state because of “biased” support for Israel.[32] CCP-propagated narratives also portray","[ 0.03766641 -0.00982947 -0.04137857 ...  0.00371768 -0.00496253
  0.00988692]"
621,ChinaTaiwanUpdate102723.txt,".[31] CCP English-language propaganda outlets accused the United States and European countries of hindering the creation of a Palestinian state because of “biased” support for Israel.[32] CCP-propagated narratives also portray the party as an ostensibly neutral broker in the Israel-Palestine conflict. This narrative blames the West and primarily the United States for the current instability in the Middle East in contrast to the supposedly responsible and problem-solving PRC.
The PRC Minister of Foreign Affairs Wang Yi held a phone call with Israeli Foreign Minister Eli Cohen on October 23. Wang emphasized the importance of the two-state solution to resolving historical Israeli-Palestinian tensions.[33] Wang opposed “acts that harm","[ 0.05360058 -0.02359617 -0.05947732 ...  0.00214848 -0.0199785
  0.01286596]"
622,ChinaTaiwanUpdate102723.txt,"C Minister of Foreign Affairs Wang Yi held a phone call with Israeli Foreign Minister Eli Cohen on October 23. Wang emphasized the importance of the two-state solution to resolving historical Israeli-Palestinian tensions.[33] Wang opposed “acts that harm civilians” and “any violations of international law” in his call with Cohen.[34]
The PRC Minister of Foreign Affairs Wang Yi held a phone call with Palestinian Foreign Affairs Minister Riyad al-Maliki on October 23. Wang expressed support for the two-state solution and the Palestinian right to return.[35] He stated that the PRC supports an immediate ceasefire to “ensure the most basic living conditions for the people of Gaza.”[36]","[ 0.04622275  0.00818329 -0.04363519 ... -0.00185381 -0.02134879
  0.0126189 ]"
623,ChinaTaiwanUpdate102723.txt," Wang expressed support for the two-state solution and the Palestinian right to return.[35] He stated that the PRC supports an immediate ceasefire to “ensure the most basic living conditions for the people of Gaza.”[36]
The party routinely frames the PRC as a developing country and says that Chinese-led institutions, such as BRICS, represent the Global South on the international stage.[37] The CCP’s call for a ceasefire and implementation of the two-state solution amidst the Israel-Hamas War aligns with the party’s messaging that it is the leader of the Global South.
The People’s Liberation Army Navy (PLAN) retained its three-ship task force","[ 0.01182744  0.0143668  -0.07013726 ...  0.0154631  -0.01540338
  0.01048774]"
624,ChinaTaiwanUpdate102723.txt," two-state solution amidst the Israel-Hamas War aligns with the party’s messaging that it is the leader of the Global South.
The People’s Liberation Army Navy (PLAN) retained its three-ship task force in the Middle East after relief from another PLAN task force. There are now six PLAN warships in unspecified locations in the Middle East since mid-October.[38] The 45th PLAN Task Force took over as scheduled from the 44th Task Force in the Gulf of Aden in early October.[39] The stated purpose of these task forces is to conduct escort missions for merchant ships in the Gulf of Aden.[40] The PRC denies that the additional ships in the region are in response to","[ 0.00923137  0.00424382 -0.03171436 ...  0.00626773  0.00723576
  0.01581827]"
625,ChinaTaiwanUpdate102723.txt," the Gulf of Aden in early October.[39] The stated purpose of these task forces is to conduct escort missions for merchant ships in the Gulf of Aden.[40] The PRC denies that the additional ships in the region are in response to the Israel-Hamas War.[41] The 44th task force staying behind is unusual and a deviation from the normal procedure of one task force rotating out of the region upon a handover, however.



[1] https://www.tpof dot org/%E9%81%B8%E8%88%89/%E7%B8%BD%E7%B5%B1%E9%81%B8","[ 1.27498964e-02 -3.54675030e-05 -1.18545545e-02 ... -2.33633183e-02
 -5.81579609e-03  1.56896878e-02]"
626,ChinaTaiwanUpdate102723.txt,://www.tpof dot org/%E9%81%B8%E8%88%89/%E7%B8%BD%E7%B5%B1%E9%81%B8%E8%88%89/%E5%9C%8B%E4%BA%BA%E6%80%8E%E9%BA%BC%E7%9C%8B%E8%97%8D%E7%99%BD%E5%90%88%EF%BC%882023%E5%B9%B410%E6%9C%8819%E6%,"[ 0.01985893  0.00270657 -0.03141784 ... -0.02053286 -0.03547954
  0.00437041]"
627,ChinaTaiwanUpdate102723.txt,"8%97%8D%E7%99%BD%E5%90%88%EF%BC%882023%E5%B9%B410%E6%9C%8819%E6%97%A5%EF%BC%89/
[2] https://tw.news.yahoo dot com/%E6%9F%AF%E6%96%87%E5%93%B2%E6%86%82%E6%B0%91%E4%B8%BB%E5%88%9D%E9%81%B8%E5%86%8D%E4%","[ 0.03595924 -0.00066097 -0.04415647 ... -0.01876435 -0.0253296
  0.01092428]"
628,ChinaTaiwanUpdate102723.txt,E6%86%82%E6%B0%91%E4%B8%BB%E5%88%9D%E9%81%B8%E5%86%8D%E4%B8%8A%E6%BC%94-716%E9%81%8A%E8%A1%8C-%E6%9C%80%E6%96%B0%E6%B0%91%E8%AA%BF%E5%87%BA%E7%88%90-%E9%80%99%E7%B8%A3%E5%B,"[ 0.03840503  0.01321113 -0.03951463 ... -0.00618694 -0.03044386
 -0.00817072]"
629,ChinaTaiwanUpdate102723.txt,E6%B0%91%E8%AA%BF%E5%87%BA%E7%88%90-%E9%80%99%E7%B8%A3%E5%B8%82-%E4%B8%8D%E6%8C%BA%E4%BA%86-235757356.htmlhttps://www.cmmedia dot com.tw/home/articles/42987#:~:text=%E6%A0%B9%E6%93%9A%E3%80%8A%E4%BF%A1%E5%82%B3%E,"[ 0.02095814  0.00662984 -0.03398176 ...  0.00141598 -0.0252711
  0.01193025]"
630,ChinaTaiwanUpdate102723.txt,"87#:~:text=%E6%A0%B9%E6%93%9A%E3%80%8A%E4%BF%A1%E5%82%B3%E5%AA%92%E3%80%8B%E5%85%A8%E6%89%8B%E6%A9%9F,%EF%BC%8C%E9%83%AD%E5%8F%B0%E9%8A%98%E8%B7%8C3.1%25%E6%9C%80%E5%A4%9","[ 0.03105511 -0.00650366 -0.02485117 ... -0.02093035 -0.02122811
  0.00979398]"
631,ChinaTaiwanUpdate102723.txt,"83%AD%E5%8F%B0%E9%8A%98%E8%B7%8C3.1%25%E6%9C%80%E5%A4%9A%E3%80%82https://cnews dot com.tw/232171023a02/
[4] https://focustaiwan dot tw/politics/202310240007
[5] https://www.taiwannews dot com.tw/en/news/5027348
[6] https://www.tpof dot org/%e7%b2%be%e9%81%","[ 0.05040529 -0.0054689  -0.03806461 ... -0.01983138 -0.03073715
  0.00593495]"
632,ChinaTaiwanUpdate102723.txt," https://www.taiwannews dot com.tw/en/news/5027348
[6] https://www.tpof dot org/%e7%b2%be%e9%81%b8%e6%96%87%e7%ab%a0/2023%e5%b9%b4%ef%bc%99%e6%9c%88%e3%80%8c%e9%80%b2%e5%8f%a3%e9%9b%9e%e8%9b%8b%e9%a2%a8%e6%9","[ 0.02085053  0.00768779 -0.03862142 ... -0.01567142 -0.01994728
  0.00308302]"
633,ChinaTaiwanUpdate102723.txt,"c%e9%80%b2%e5%8f%a3%e9%9b%9e%e8%9b%8b%e9%a2%a8%e6%9a%b4%e3%80%81%e6%94%bf%e9%bb%a8%e7%ab%b6%e7%88%ad%e8%88%872024%e7%b8%bd%e7%b5%b1%e5%a4%a7%e9%81%b8%e3%80%8deng/
[7] https","[ 0.02501715  0.01428378 -0.04661941 ... -0.02557582 -0.04442163
  0.02515464]"
634,ChinaTaiwanUpdate102723.txt,"%e7%b8%bd%e7%b5%b1%e5%a4%a7%e9%81%b8%e3%80%8deng/
[7] https://www.cna dot com.tw/news/aipl/202310020028.aspx
[8] https://hqtime dot huanqiu dot com/article/4F2cjYhXcQC
[9] https://focustaiwan dot tw/politics/202309280004
[10] https://www.storm dot mg/article/4887748
[11]","[ 0.03676264 -0.00951205 -0.03832001 ... -0.02034682 -0.03209595
  0.00415534]"
635,ChinaTaiwanUpdate102723.txt,"XcQC
[9] https://focustaiwan dot tw/politics/202309280004
[10] https://www.storm dot mg/article/4887748
[11] https://www.reuters.com/technology/foxconn-shares-drop-after-chinese-rep...
[12] https://www.chinatimes dot com/opinion/20231024005023-262101?chdtv
[13] https://www.ft.com/content/036b609a-a768-11e9-984c-fac8325aaa04
[14]","[ 0.02934061  0.00545064 -0.05109172 ... -0.01378099 -0.03301335
  0.01403237]"
636,ChinaTaiwanUpdate102723.txt,"5023-262101?chdtv
[13] https://www.ft.com/content/036b609a-a768-11e9-984c-fac8325aaa04
[14] https://www.globaltimes dot cn/page/202310/1300340.shtml
https://www.globaltimes dot cn/page/202310/1300417.shtml
https://www.globaltimes dot cn/page/202308/1297135.shtml
https://www.globaltimes dot cn/page/202308/1297127.","[ 0.01653136 -0.00416403 -0.03372346 ...  0.00297044 -0.02492988
  0.02149865]"
637,ChinaTaiwanUpdate102723.txt,"shtml
https://www.globaltimes dot cn/page/202308/1297135.shtml
https://www.globaltimes dot cn/page/202308/1297127.shtml
[15] https://www.state.gov/u-s-support-for-our-philippine-allies-in-the-face-...
https://apnews.com/article/south-china-sea-philippines-second-thomas-sho...
[16] https://www.csis.org/analysis/pulling-back-curtain-chinas-maritime-milit","[ 0.03122191  0.01074846 -0.03409496 ...  0.00485275 -0.01038565
  0.03456596]"
638,ChinaTaiwanUpdate102723.txt,"-china-sea-philippines-second-thomas-sho...
[16] https://www.csis.org/analysis/pulling-back-curtain-chinas-maritime-militia
[17] http://ph.china-embassy.gov.cn/chn/sgdt/202310/t20231023_11165870.htm
[18] https://www.mfa dot gov.cn/web/ziliao_674904/1179_674909/202310/t20231024_11167069.shtml
[19] http://","[ 0.02522874  0.01176521 -0.03860211 ... -0.00394923 -0.02418863
  0.02322547]"
639,ChinaTaiwanUpdate102723.txt,".mfa dot gov.cn/web/ziliao_674904/1179_674909/202310/t20231024_11167069.shtml
[19] http://www.npc dot gov.cn/npc/c2/c30834/202310/t20231024_432495.html
[20] https://mp dot weixin.qq.com/s/Avy85kjXa2QjEO7rpo4Rgg
[21] http://www.npc dot gov.cn/npc/c2/c30834/20","[ 0.03012133  0.02045674 -0.03611729 ... -0.00708513 -0.05265816
  0.02270116]"
640,ChinaTaiwanUpdate102723.txt,".com/s/Avy85kjXa2QjEO7rpo4Rgg
[21] http://www.npc dot gov.cn/npc/c2/c30834/202310/t20231024_432495.html
[22] http://www dot news.cn/politics/leaders/2023-07/25/c_1129767580.htm
[23] https://www.scmp dot com/news/china/military/article/3229515/china-unveils-new-pla-rocket-force-leadership-after-former-commanders-","[ 0.01226382  0.01379687 -0.03595519 ...  0.0146916  -0.01583587
  0.02721542]"
641,ChinaTaiwanUpdate102723.txt," https://www.scmp dot com/news/china/military/article/3229515/china-unveils-new-pla-rocket-force-leadership-after-former-commanders-snared-corruption-scandal
[24] http://www.qstheory dot cn/yaowen/2023-07/25/c_1129766661.htm
http://www.qstheory dot cn/dukan/hqwg/2023-07/27/c_1129770940.htm
[25] https://www.chinatimes dot com/realtimenews/20","[-0.00178225  0.00166741 -0.0319021  ...  0.02487708 -0.01733546
  0.02172148]"
642,ChinaTaiwanUpdate102723.txt,"heory dot cn/dukan/hqwg/2023-07/27/c_1129770940.htm
[25] https://www.chinatimes dot com/realtimenews/20231011005532-260407?chdtv
[26] https://www.ft.com/content/036b609a-a768-11e9-984c-fac8325aaa04
[27] https://hqtime dot huanqiu.com/article/4EuNXbHBLPY
[28] https://www.taiwannews dot com.tw/en","[ 0.01809026  0.00930049 -0.04436264 ... -0.00012945 -0.0315544
  0.00323978]"
643,ChinaTaiwanUpdate102723.txt,"27] https://hqtime dot huanqiu.com/article/4EuNXbHBLPY
[28] https://www.taiwannews dot com.tw/en/news/5024331
https://www.cna dot com.tw/news/aipl/202310200202.aspx
[29] https://www.fmprc dot gov.cn/fyrbt_673021/jzhsl_673025/202310/t20231016_11161651.shtml
[30] https://english dot news.cn/20230913/1","[ 0.02065912 -0.01856849 -0.01329496 ... -0.01415507 -0.04582527
  0.01751371]"
644,ChinaTaiwanUpdate102723.txt,"fyrbt_673021/jzhsl_673025/202310/t20231016_11161651.shtml
[30] https://english dot news.cn/20230913/1c114458322e45d6922e662a9aa4e5a1/c.html
https://www.globaltimes dot cn/page/202309/1299041.shtml
https://www.globaltimes dot cn/page/202307/1294235.shtml
https://english.news dot cn/20230927/06502865e2ff453bbd1e4d","[ 0.03833042 -0.00043061 -0.02312398 ... -0.002677   -0.04483441
  0.03008586]"
645,ChinaTaiwanUpdate102723.txt,"://www.globaltimes dot cn/page/202307/1294235.shtml
https://english.news dot cn/20230927/06502865e2ff453bbd1e4d7d62469a04/c.html
[31] https://www.fmprc dot gov.cn/fyrbt_673021/dhdw_673027/202310/t20231008_11157292.shtml
[32] https://www.globaltimes dot cn/page/202310/1299692.shtml?id=12
https://www.gl","[ 0.02855092 -0.00722119 -0.02126545 ...  0.00564297 -0.03421898
  0.01888267]"
646,ChinaTaiwanUpdate102723.txt,"20231008_11157292.shtml
[32] https://www.globaltimes dot cn/page/202310/1299692.shtml?id=12
https://www.globaltimes dot cn/page/202310/1299612.shtml
[33] https://www.fmprc dot gov.cn/wjbzhd/202310/t20231024_11166569.shtml
[34] https://www.fmprc dot gov.cn/wjbzhd/202310/t20231024_11166569.","[ 0.02212379 -0.01062352 -0.01442589 ... -0.00494093 -0.02941378
  0.02469265]"
647,ChinaTaiwanUpdate102723.txt,"20231024_11166569.shtml
[34] https://www.fmprc dot gov.cn/wjbzhd/202310/t20231024_11166569.shtml
[35] https://www.fmprc dot gov.cn/wjbzhd/202310/t20231024_11166485.shtml
[36] https://www.fmprc.gov.cn/wjbzhd/202310/t20231024_11166485.shtml
[37] http://www.news dot cn/world/20","[ 0.02723421  0.00390685 -0.02466604 ...  0.00536193 -0.02938357
  0.03932495]"
648,ChinaTaiwanUpdate102723.txt,"www.fmprc.gov.cn/wjbzhd/202310/t20231024_11166485.shtml
[37] http://www.news dot cn/world/2023-08/24/c_1212260089.htm
https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/20...
[38] https://www.scmp dot com/news/china/military/article/3238536/6-chinese-warships-present-middle-east-","[ 0.01132874  0.0138608  -0.02024765 ...  0.03350756 -0.01559185
  0.03288954]"
649,ChinaTaiwanUpdate102723.txt,"11_665403/20...
[38] https://www.scmp dot com/news/china/military/article/3238536/6-chinese-warships-present-middle-east-over-past-week?module=lead_hero_story&pgtype=homepage
http://eng.chinamil dot com.cn/CHINA_209163/MOOTW/EscortMissions_209168/News_209169/16256707.html
http://eng.chinamil dot com.cn/CHINA_209163/TopStories_209189/16259029.html
[39] http","[ 1.3777839e-02  1.7068756e-05 -3.2635905e-02 ...  1.7675880e-02
 -3.8988958e-03  1.4885535e-02]"
650,ChinaTaiwanUpdate102723.txt,"/News_209169/16256707.html
http://eng.chinamil dot com.cn/CHINA_209163/TopStories_209189/16259029.html
[39] http://eng.chinamil dot com.cn/CHINA_209163/MOOTW/EscortMissions_209168/News_209169/16256707.html
[40] http://eng.chinamil dot com.cn/CHINA_209163/MOOTW/EscortMissions_209168/News_209169/16256707.html
http://eng.chinamil dot com.cn/","[ 0.02784294 -0.01080766 -0.03483742 ...  0.0248883  -0.01310125
  0.01923409]"
651,ChinaTaiwanUpdate102723.txt,"amil dot com.cn/CHINA_209163/MOOTW/EscortMissions_209168/News_209169/16256707.html
http://eng.chinamil dot com.cn/CHINA_209163/TopStories_209189/16259029.html
[41]https://www.globaltimes dot cn/page/202310/1300424.shtml
Tags


China Project


File Attachments:  Picture1.png Babel Street email logo.jpg










 


 


1400 16th Street NW, Suite 515 Washington, DC 20036
ph","[ 0.00024183 -0.01491661 -0.03853669 ...  0.01388124 -0.00978093
  0.02243288]"
652,ChinaTaiwanUpdate102723.txt,"
China Project


File Attachments:  Picture1.png Babel Street email logo.jpg










 


 


1400 16th Street NW, Suite 515 Washington, DC 20036
ph (202) 293-5550©2007 – 2024 THE INSTITUTE FOR THE STUDY OF WAR
 
 


","[-0.01478337 -0.0102102  -0.05551396 ... -0.02581788 -0.02414009
  0.01788314]"
653,ChinaTaiwanUpdate032224.txt,"









China-Taiwan Weekly Update, March 22, 2024 | Institute for the Study of War

































Skip to main content











 
 



Search form

Search 





 
 


Home
Who We Are
Research
Publications
Get Involved
Planned Giving
Donate


 


 



China-Taiwan Weekly Update, March 22, 2024 



Mar 22, 2024 - ISW Press





China-Taiwan Weekly Update, March 22, 2024

Authors: Nils Peterson, Matthew","[ 0.03072885 -0.00547748 -0.04044918 ... -0.02629032 -0.01024439
  0.00763312]"
654,ChinaTaiwanUpdate032224.txt,"

China-Taiwan Weekly Update, March 22, 2024 



Mar 22, 2024 - ISW Press





China-Taiwan Weekly Update, March 22, 2024

Authors: Nils Peterson, Matthew Sperzel, and Daniel Shats of the Institute for the Study of War
Editors: Dan Blumenthal and Frederick W. Kagan of the American Enterprise Institute
Data Cutoff: March 22 at 12pm ET

The China–Taiwan Weekly Update focuses on the Chinese Communist Party’s paths to controlling Taiwan and cross–Taiwan Strait developments.

Key Takeaways  
The Chinese Coast Guard (CCG) is expanding efforts to erode the Republic of China's","[ 0.03419751 -0.00426052 -0.03971809 ... -0.01548569 -0.01086966
  0.00773718]"
655,ChinaTaiwanUpdate032224.txt,"wan Weekly Update focuses on the Chinese Communist Party’s paths to controlling Taiwan and cross–Taiwan Strait developments.

Key Takeaways  
The Chinese Coast Guard (CCG) is expanding efforts to erode the Republic of China's (ROC) sovereignty around Kinmen Island.
The PRC Ministry of Defense (MOD) warned the United States was “playing with fire” in stationing Green Berets on the Kinmen and Penghu islands.
The PRC is framing the upcoming April 11 US-Japan-Philippines trilateral as a way for the United States to drive tension in the South China Sea.
The PRC MFA framed the United States–South Korea Freedom Shield military exercise as","[ 0.02803314 -0.00391693 -0.03226913 ...  0.00255507 -0.02012513
 -0.0046244 ]"
656,ChinaTaiwanUpdate032224.txt," PRC is framing the upcoming April 11 US-Japan-Philippines trilateral as a way for the United States to drive tension in the South China Sea.
The PRC MFA framed the United States–South Korea Freedom Shield military exercise as causing instability on the Korean Peninsula.
The PRC had its first public diplomatic meeting with a Hamas official and its first diplomatic visits to Israel and Palestine since Hamas’ attack on Israel on October 7.
 
Cross-Strait Relations

Taiwan

The Chinese Coast Guard (CCG) expanded its efforts to erode the Republic of China's (ROC) sovereignty around Kinmen Island. Four CCG ships operated in Taiwan’s territorial waters around Kinmen Island for","[ 0.03070006 -0.01903278 -0.0385209  ...  0.0126121  -0.02766804
 -0.00158847]"
657,ChinaTaiwanUpdate032224.txt,"Taiwan

The Chinese Coast Guard (CCG) expanded its efforts to erode the Republic of China's (ROC) sovereignty around Kinmen Island. Four CCG ships operated in Taiwan’s territorial waters around Kinmen Island for two consecutive days for the first time on March 15 and 16.[1] One of the ships was a converted naval corvette that conducted the passage with its gun covers removed.[2] The CCG framed its operations as legitimate law enforcement to safeguard Chinese fishermen, including those from Taiwan.[3] The CCG’s removal of its gun covers during its passage through Taiwan’s waters illustrates its offensive posturing, indicating its actions are intended to intimidate the Taiwanese Coast Guard rather than uphold a","[ 0.03161043  0.00168763 -0.03853434 ... -0.00955214 -0.02742386
  0.00817432]"
658,ChinaTaiwanUpdate032224.txt," fishermen, including those from Taiwan.[3] The CCG’s removal of its gun covers during its passage through Taiwan’s waters illustrates its offensive posturing, indicating its actions are intended to intimidate the Taiwanese Coast Guard rather than uphold a safe maritime environment. CCG ships have previously used this tactic to intimidate rival law enforcement in contested waters, including the Philippines Coast Guard around Second Thomas Shoal in the South China Sea.[4]

Kinmen is a Taiwan-controlled island with a large military garrison roughly 3 kilometers from the coast of the PRC. The Taiwan Coast Guard Administration (CGA) enforces maritime laws around Kinmen and its lesser islands. The CCP does not accept Taiwan’s sovereignty over the waters around","[ 0.03413936  0.0128033  -0.05165493 ... -0.00619651 -0.02215905
 -0.01557705]"
659,ChinaTaiwanUpdate032224.txt," a large military garrison roughly 3 kilometers from the coast of the PRC. The Taiwan Coast Guard Administration (CGA) enforces maritime laws around Kinmen and its lesser islands. The CCP does not accept Taiwan’s sovereignty over the waters around the island, however.[5]

The latest violations are part of a trend of CCG incursions following an incident on February 14 in which a PRC fishing boat in Taiwan’s prohibited waters near Kinmen capsized while fleeing from a legal Taiwanese Coast Guard pursuit. The capsizing resulted in the deaths of two of the four fishermen onboard. The CCG pledged on February 18 to strengthen law enforcement activities around Kinmen. The CCG has maintained a persistent presence around Kinmen and","[ 0.0368154   0.0210252  -0.04055152 ...  0.00173041 -0.02491346
  0.00072795]"
660,ChinaTaiwanUpdate032224.txt," a legal Taiwanese Coast Guard pursuit. The capsizing resulted in the deaths of two of the four fishermen onboard. The CCG pledged on February 18 to strengthen law enforcement activities around Kinmen. The CCG has maintained a persistent presence around Kinmen and repeatedly violated Taiwan’s maritime boundaries since then. The CCG boarded a Taiwanese sightseeing ship on February 19, marking the first time a CCG ship conducted inspections in Taiwanese waters.[6] Five CCG marine surveillance ships entered Taiwan’s contiguous zone around Kinmen on February 26, including one that crossed into territorial waters.[7] The total number of CCG ships around Kinmen reached 11 on February 27, including two that entered Taiwan’s contiguous zone. Normalizing operations","[ 0.0359173  -0.00689693 -0.0324258  ...  0.00096489 -0.00208067
  0.01526403]"
